StateName,InstituteType,Institute,Quota,Branch,Category,TotalSeats,SeatGender
Maharashtra,Deemed University,"Mahatma Gandhi Missions Medical College, Navi Mumbai, MGM Medical College, Plot No. 1-2, Sector 1, Kamothe, Navi Mumbai - 410 209 (200368)",Self-Financed Merit Seat,MBBS (MBBS),OP NO,213,Both
Maharashtra,Deemed University,"Mahatma Gandhi Missions Medical College, Nerul, Navi Mumbai, Sector-8, Nerul West Navi Mumbai (902807)",Non-Resident Indian,MBBS (MBBS),OP NO,7,Both
Maharashtra,Deemed University,"Mahatma Gandhi Missions Medical College, Nerul, Navi Mumbai, Sector-8, Nerul West Navi Mumbai (902807)",Self-Financed Merit Seat,MBBS (MBBS),OP NO,43,Both
Maharashtra,Deemed University,"Mahatma Gandhi Missions Medical College, Panvel, Gate No. 2, MGM Education Campus, Near Kalamboli Circle, Panvel, Raigad (904553)",Non-Resident Indian,MBBS (MBBS),OP NO,15,Both
Maharashtra,Deemed University,"Mahatma Gandhi Missions Medical College, Panvel, Gate No. 2, MGM Education Campus, Near Kalamboli Circle, Panvel, Raigad (904553)",Self-Financed Merit Seat,MBBS (MBBS),OP NO,85,Both
Maharashtra,All India except Central University,"NAIR HOSP DENTAL COLLEGE & HOSP,MUMBAI, Dr. A.L. Nair Road, Mumbai Central, Mumbai - 400 008 (200223)",All India,BDS (BDS),BC NO,3,Both
Maharashtra,All India except Central University,"NAIR HOSP DENTAL COLLEGE & HOSP,MUMBAI, Dr. A.L. Nair Road, Mumbai Central, Mumbai - 400 008 (200223)",All India,BDS (BDS),EW NO,1,Both
Maharashtra,All India except Central University,"NAIR HOSP DENTAL COLLEGE & HOSP,MUMBAI, Dr. A.L. Nair Road, Mumbai Central, Mumbai - 400 008 (200223)",All India,BDS (BDS),OP NO,4,Both
Maharashtra,All India except Central University,"NAIR HOSP DENTAL COLLEGE & HOSP,MUMBAI, Dr. A.L. Nair Road, Mumbai Central, Mumbai - 400 008 (200223)",All India,BDS (BDS),SC NO,2,Both
Maharashtra,All India except Central University,"NAIR HOSP DENTAL COLLEGE & HOSP,MUMBAI, Dr. A.L. Nair Road, Mumbai Central, Mumbai - 400 008 (200223)",All India,BDS (BDS),ST NO,1,Both
Maharashtra,Deemed University,"Padmashree Dr. DY. Patil Medical College, Navi Mumbai, Sector 5, Nerul, Navi Mumbai, (904758)",Non-Resident Indian,MBBS (MBBS),OP NO,38,Both
Maharashtra,Deemed University,"Padmashree Dr. DY. Patil Medical College, Navi Mumbai, Sector 5, Nerul, Navi Mumbai, (904758)",Self-Financed Merit Seat,MBBS (MBBS),OP NO,212,Both
Seat Matrix for Round 1 NEET UG MBBS BDS & BSc Nursing,,,,,,,
Maharashtra,All India except Central University,"Rajashree Chatrapati Shahu Maharaj Government Medical College, Kolhapur, Rajarshee Chhatrapati Shahu Maharaj Government Medical College, R. K. Nagar Road, Shenda Park, Kol (200225)",All India,MBBS (MBBS),BC NO,6,Both
Maharashtra,All India except Central University,"Rajashree Chatrapati Shahu Maharaj Government Medical College, Kolhapur, Rajarshee Chhatrapati Shahu Maharaj Government Medical College, R. K. Nagar Road, Shenda Park, Kol (200225)",All India,MBBS (MBBS),EW NO,2,Both
Maharashtra,All India except Central University,"Rajashree Chatrapati Shahu Maharaj Government Medical College, Kolhapur, Rajarshee Chhatrapati Shahu Maharaj Government Medical College, R. K. Nagar Road, Shenda Park, Kol (200225)",All India,MBBS (MBBS),OP NO,9,Both
Maharashtra,All India except Central University,"Rajashree Chatrapati Shahu Maharaj Government Medical College, Kolhapur, Rajarshee Chhatrapati Shahu Maharaj Government Medical College, R. K. Nagar Road, Shenda Park, Kol (200225)",All India,MBBS (MBBS),OP PH,1,Both
Maharashtra,All India except Central University,"Rajashree Chatrapati Shahu Maharaj Government Medical College, Kolhapur, Rajarshee Chhatrapati Shahu Maharaj Government Medical College, R. K. Nagar Road, Shenda Park, Kol (200225)",All India,MBBS (MBBS),SC NO,3,Both
Maharashtra,All India except Central University,"Rajashree Chatrapati Shahu Maharaj Government Medical College, Kolhapur, Rajarshee Chhatrapati Shahu Maharaj Government Medical College, R. K. Nagar Road, Shenda Park, Kol (200225)",All India,MBBS (MBBS),ST NO,2,Both
Maharashtra,All India except Central University,"Rajiv Gandhi Medical College and Chhatrapati Shivaji Maharaj Hospital, Thane, THANE BELAPUR ROAD KALWA THANE WEST (200224)",All India,MBBS (MBBS),BC NO,5,Both
Maharashtra,All India except Central University,"Rajiv Gandhi Medical College and Chhatrapati Shivaji Maharaj Hospital, Thane, THANE BELAPUR ROAD KALWA THANE WEST (200224)",All India,MBBS (MBBS),EW NO,1,Both
Seat Matrix for Round 1 NEET UG MBBS BDS & BSc Nursing,,,,,,,
Maharashtra,All India except Central University,"Rajiv Gandhi Medical College and Chhatrapati Shivaji Maharaj Hospital, Thane, THANE BELAPUR ROAD KALWA THANE WEST (200224)",All India,MBBS (MBBS),OP NO,6,Both
Maharashtra,All India except Central University,"Rajiv Gandhi Medical College and Chhatrapati Shivaji Maharaj Hospital, Thane, THANE BELAPUR ROAD KALWA THANE WEST (200224)",All India,MBBS (MBBS),SC NO,2,Both
Maharashtra,All India except Central University,"Rajiv Gandhi Medical College and Chhatrapati Shivaji Maharaj Hospital, Thane, THANE BELAPUR ROAD KALWA THANE WEST (200224)",All India,MBBS (MBBS),ST NO,1,Both
Maharashtra,Deemed University,"Rural Dental College, Loni, At - Loni Tal - Rahata Dist - Ahilyanagar Maharashtra State, India PIN-413736 (Near Shirdi) (200369)",Self-Financed Merit Seat,BDS (BDS),OP NO,100,Both
Maharashtra,Deemed University,"Rural Medical College, Loni, Dr. Balasheb Vikhe Patil Rural Medical College At Loni BK Tal Rahata Dist. Ahilyanagar Maha (200370)",Non-Resident Indian,MBBS (MBBS),OP NO,30,Both
Maharashtra,Deemed University,"Rural Medical College, Loni, Dr. Balasheb Vikhe Patil Rural Medical College At Loni BK Tal Rahata Dist. Ahilyanagar Maha (200370)",Self-Financed Merit Seat,MBBS (MBBS),OP NO,170,Both
Maharashtra,Deemed University,"School of Dental Sciences and KIMSDU, Karad, KARAD, DIST SATARA (MAHARASHTRA STATE) - 415110 (200371)",Non-Resident Indian,BDS (BDS),OP NO,15,Both
Maharashtra,Deemed University,"School of Dental Sciences and KIMSDU, Karad, KARAD, DIST SATARA (MAHARASHTRA STATE) - 415110 (200371)",Self-Financed Merit Seat,BDS (BDS),OP NO,85,Both
Maharashtra,All India except Central University,"Seth GS Medical College, Mumbai, ACHARYA DONDE MARG PAREL MUMBAI (200226)",All India,MBBS (MBBS),BC NO,9,Both
Maharashtra,All India except Central University,"Seth GS Medical College, Mumbai, ACHARYA DONDE MARG PAREL MUMBAI (200226)",All India,MBBS (MBBS),BC PH,1,Both
Maharashtra,All India except Central University,"Seth GS Medical College, Mumbai, ACHARYA DONDE MARG PAREL MUMBAI (200226)",All India,MBBS (MBBS),EW NO,5,Both
Maharashtra,All India except Central University,"Seth GS Medical College, Mumbai, ACHARYA DONDE MARG PAREL MUMBAI (200226)",All India,MBBS (MBBS),OP NO,13,Both
Maharashtra,All India except Central University,"Seth GS Medical College, Mumbai, ACHARYA DONDE MARG PAREL MUMBAI (200226)",All India,MBBS (MBBS),OP PH,1,Both
Maharashtra,All India except Central University,"Seth GS Medical College, Mumbai, ACHARYA DONDE MARG PAREL MUMBAI (200226)",All India,MBBS (MBBS),SC NO,5,Both
Maharashtra,All India except Central University,"Seth GS Medical College, Mumbai, ACHARYA DONDE MARG PAREL MUMBAI (200226)",All India,MBBS (MBBS),SC PH,1,Both
Seat Matrix for Round 1 NEET UG MBBS BDS & BSc Nursing,,,,,,,
Maharashtra,All India except Central University,"Seth GS Medical College, Mumbai, ACHARYA DONDE MARG PAREL MUMBAI (200226)",All India,MBBS (MBBS),ST NO,3,Both
Maharashtra,Deemed University,"Sharad Pawar Dental College and Hospital, Wardha, Sawangi (Meghe), Wardha, Maharashtra State, INDIA (200372)",Self-Financed Merit Seat,BDS (BDS),OP NO,100,Both
Maharashtra,All India except Central University,"Shri Vasant Rao Naik Govt. Medical College, Yavatmal, CIVIL LINES YAVATMAL (200227)",All India,MBBS (MBBS),BC NO,8,Both
Maharashtra,All India except Central University,"Shri Vasant Rao Naik Govt. Medical College, Yavatmal, CIVIL LINES YAVATMAL (200227)",All India,MBBS (MBBS),EW NO,2,Both
Maharashtra,All India except Central University,"Shri Vasant Rao Naik Govt. Medical College, Yavatmal, CIVIL LINES YAVATMAL (200227)",All India,MBBS (MBBS),OP NO,13,Both
Maharashtra,All India except Central University,"Shri Vasant Rao Naik Govt. Medical College, Yavatmal, CIVIL LINES YAVATMAL (200227)",All India,MBBS (MBBS),SC NO,5,Both
Maharashtra,All India except Central University,"Shri Vasant Rao Naik Govt. Medical College, Yavatmal, CIVIL LINES YAVATMAL (200227)",All India,MBBS (MBBS),ST NO,2,Both
Maharashtra,All India except Central University,"Sri Bhausaheb Hire Government Medical College, Dhule, Shri.Bhusaheb Hire Government Medical College Malegaon Road Chakkarbardi Area Dhule (200228)",All India,MBBS (MBBS),BC NO,5,Both
Maharashtra,All India except Central University,"Sri Bhausaheb Hire Government Medical College, Dhule, Shri.Bhusaheb Hire Government Medical College Malegaon Road Chakkarbardi Area Dhule (200228)",All India,MBBS (MBBS),BC PH,1,Both
Maharashtra,All India except Central University,"Sri Bhausaheb Hire Government Medical College, Dhule, Shri.Bhusaheb Hire Government Medical College Malegaon Road Chakkarbardi Area Dhule (200228)",All India,MBBS (MBBS),EW NO,3,Both
Maharashtra,All India except Central University,"Sri Bhausaheb Hire Government Medical College, Dhule, Shri.Bhusaheb Hire Government Medical College Malegaon Road Chakkarbardi Area Dhule (200228)",All India,MBBS (MBBS),OP NO,7,Both
Maharashtra,All India except Central University,"Sri Bhausaheb Hire Government Medical College, Dhule, Shri.Bhusaheb Hire Government Medical College Malegaon Road Chakkarbardi Area Dhule (200228)",All India,MBBS (MBBS),OP PH,1,Both
Seat Matrix for Round 1 NEET UG MBBS BDS & BSc Nursing,,,,,,,
Maharashtra,All India except Central University,"Sri Bhausaheb Hire Government Medical College, Dhule, Shri.Bhusaheb Hire Government Medical College Malegaon Road Chakkarbardi Area Dhule (200228)",All India,MBBS (MBBS),SC NO,3,Both
Maharashtra,All India except Central University,"Sri Bhausaheb Hire Government Medical College, Dhule, Shri.Bhusaheb Hire Government Medical College Malegaon Road Chakkarbardi Area Dhule (200228)",All India,MBBS (MBBS),ST NO,2,Both
Maharashtra,All India except Central University,"SRTR Medical College, Ambajogai, SWAMI RAMNAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI DIST BEED MAHARASHTRA PIN-431517 (200229)",All India,MBBS (MBBS),BC NO,6,Both
Maharashtra,All India except Central University,"SRTR Medical College, Ambajogai, SWAMI RAMNAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI DIST BEED MAHARASHTRA PIN-431517 (200229)",All India,MBBS (MBBS),EW NO,2,Both
Maharashtra,All India except Central University,"SRTR Medical College, Ambajogai, SWAMI RAMNAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI DIST BEED MAHARASHTRA PIN-431517 (200229)",All India,MBBS (MBBS),OP NO,10,Both
Maharashtra,All India except Central University,"SRTR Medical College, Ambajogai, SWAMI RAMNAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI DIST BEED MAHARASHTRA PIN-431517 (200229)",All India,MBBS (MBBS),SC NO,3,Both
Maharashtra,All India except Central University,"SRTR Medical College, Ambajogai, SWAMI RAMNAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI DIST BEED MAHARASHTRA PIN-431517 (200229)",All India,MBBS (MBBS),ST NO,1,Both
Maharashtra,Deemed University,"Symbiosis Medical College for Women, Pune, Gram Lavale Tal Mulshi Pune (200527)",Non-Resident Indian,MBBS (MBBS),OP NO,22,Female Only
Maharashtra,Deemed University,"Symbiosis Medical College for Women, Pune, Gram Lavale Tal Mulshi Pune (200527)",Self-Financed Merit Seat,MBBS (MBBS),OP NO,128,Female Only
Maharashtra,All India except Central University,"Topiwala National Medical College, Mumbai, Dr. A.L. Nair Road, Mumbai Central, Mumbai (200230)",All India,MBBS (MBBS),BC NO,6,Both
Maharashtra,All India except Central University,"Topiwala National Medical College, Mumbai, Dr. A.L. Nair Road, Mumbai Central, Mumbai (200230)",All India,MBBS (MBBS),EW NO,2,Both
Seat Matrix for Round 1 NEET UG MBBS BDS & BSc Nursing,,,,,,,
Maharashtra,All India except Central University,"Topiwala National Medical College, Mumbai, Dr. A.L. Nair Road, Mumbai Central, Mumbai (200230)",All India,MBBS (MBBS),OP NO,8,Both
Maharashtra,All India except Central University,"Topiwala National Medical College, Mumbai, Dr. A.L. Nair Road, Mumbai Central, Mumbai (200230)",All India,MBBS (MBBS),OP PH,1,Both
Maharashtra,All India except Central University,"Topiwala National Medical College, Mumbai, Dr. A.L. Nair Road, Mumbai Central, Mumbai (200230)",All India,MBBS (MBBS),SC NO,4,Both
Maharashtra,All India except Central University,"Topiwala National Medical College, Mumbai, Dr. A.L. Nair Road, Mumbai Central, Mumbai (200230)",All India,MBBS (MBBS),ST NO,2,Both
Manipur,All India except Central University,"DC, RIMS, Imphal, PO Lamphelpat, Imphal West District (200231)",All India,BDS (BDS),BC NO,2,Both
Manipur,All India except Central University,"DC, RIMS, Imphal, PO Lamphelpat, Imphal West District (200231)",All India,BDS (BDS),EW NO,1,Both
Manipur,All India except Central University,"DC, RIMS, Imphal, PO Lamphelpat, Imphal West District (200231)",All India,BDS (BDS),OP NO,3,Both
Manipur,All India except Central University,"DC, RIMS, Imphal, PO Lamphelpat, Imphal West District (200231)",All India,BDS (BDS),SC NO,1,Both
Manipur,All India except Central University,"Government Medical College, Churachandpur, Hiangtam Lamka, I.B. Road, Churachandpur District (200592)",All India,MBBS (MBBS),BC NO,4,Both
Manipur,All India except Central University,"Government Medical College, Churachandpur, Hiangtam Lamka, I.B. Road, Churachandpur District (200592)",All India,MBBS (MBBS),EW NO,1,Both
Manipur,All India except Central University,"Government Medical College, Churachandpur, Hiangtam Lamka, I.B. Road, Churachandpur District (200592)",All India,MBBS (MBBS),EW PH,1,Both
Manipur,All India except Central University,"Government Medical College, Churachandpur, Hiangtam Lamka, I.B. Road, Churachandpur District (200592)",All India,MBBS (MBBS),OP NO,6,Both
Manipur,All India except Central University,"Government Medical College, Churachandpur, Hiangtam Lamka, I.B. Road, Churachandpur District (200592)",All India,MBBS (MBBS),SC NO,1,Both
Manipur,All India except Central University,"Government Medical College, Churachandpur, Hiangtam Lamka, I.B. Road, Churachandpur District (200592)",All India,MBBS (MBBS),SC PH,1,Both
Seat Matrix for Round 1 NEET UG MBBS BDS & BSc Nursing,,,,,,,
Manipur,All India except Central University,"Government Medical College, Churachandpur, Hiangtam Lamka, I.B. Road, Churachandpur District (200592)",All India,MBBS (MBBS),ST PH,1,Both
Manipur,All India except Central University,"Jawaharlal Nehru Institute of Dental Sciences, Imphal, Porompat, Imphal East, Manipur -795005 (200436)",All India,BDS (BDS),BC NO,2,Both
Manipur,All India except Central University,"Jawaharlal Nehru Institute of Dental Sciences, Imphal, Porompat, Imphal East, Manipur -795005 (200436)",All India,BDS (BDS),EW NO,1,Both
Manipur,All India except Central University,"Jawaharlal Nehru Institute of Dental Sciences, Imphal, Porompat, Imphal East, Manipur -795005 (200436)",All India,BDS (BDS),OP NO,3,Both
Manipur,All India except Central University,"Jawaharlal Nehru Institute of Dental Sciences, Imphal, Porompat, Imphal East, Manipur -795005 (200436)",All India,BDS (BDS),SC NO,1,Both
Manipur,All India except Central University,"Jawaharlal Nehru Institute of Dental Sciences, Imphal, Porompat, Imphal East, Manipur -795005 (200436)",All India,BDS (BDS),ST NO,1,Both
Manipur,All India except Central University,"Jawaharlal Nehru Institute of Medical Sciences, Porompet, Imphal, POROMPAT, IMPHAL - EAST, MANIPUR - 795005 (200232)",All India,MBBS (MBBS),BC NO,5,Both
Manipur,All India except Central University,"Jawaharlal Nehru Institute of Medical Sciences, Porompet, Imphal, POROMPAT, IMPHAL - EAST, MANIPUR - 795005 (200232)",All India,MBBS (MBBS),BC PH,1,Both
Manipur,All India except Central University,"Jawaharlal Nehru Institute of Medical Sciences, Porompet, Imphal, POROMPAT, IMPHAL - EAST, MANIPUR - 795005 (200232)",All India,MBBS (MBBS),EW NO,2,Both
Manipur,All India except Central University,"Jawaharlal Nehru Institute of Medical Sciences, Porompet, Imphal, POROMPAT, IMPHAL - EAST, MANIPUR - 795005 (200232)",All India,MBBS (MBBS),OP NO,9,Both
Manipur,All India except Central University,"Jawaharlal Nehru Institute of Medical Sciences, Porompet, Imphal, POROMPAT, IMPHAL - EAST, MANIPUR - 795005 (200232)",All India,MBBS (MBBS),SC NO,3,Both
Manipur,All India except Central University,"Jawaharlal Nehru Institute of Medical Sciences, Porompet, Imphal, POROMPAT, IMPHAL - EAST, MANIPUR - 795005 (200232)",All India,MBBS (MBBS),ST NO,2,Both
Manipur,All India except Central University,"Regional Institute of Medical Sciences, Imphal, PO Lamphelpat, Imphal West District (200233)",All India,MBBS (MBBS),BC NO,6,Both
Seat Matrix for Round 1 NEET UG MBBS BDS & BSc Nursing,,,,,,,
Manipur,All India except Central University,"Regional Institute of Medical Sciences, Imphal, PO Lamphelpat, Imphal West District (200233)",All India,MBBS (MBBS),EW NO,2,Both
